state,timestamp,voltage,ambientTemperature,ambientPressure,pressureAltitude,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estAngularRateX,estAngularRateY,estAngularRateZ,magneticFieldX,magneticFieldY,magneticFieldZ,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,gpsLatitude,gpsLongitude,gpsAltitude,current_altitude,vertical_velocity,vertical_acceleration
F,31159.099,3.3,22,1015,58.0782,10.5313,12.2924,2.9982,0.0328,1.7286,2.3411,5.55,5.55,5.55,0.423,-0.3579,0.8304,-0.0573,0,0,58.0782,134.1611,-14.9171,13.3992
F,31179.0856,3.3,22,1015,58.0782,10.8433,10.7661,3.641,0.7989,2.4796,2.9713,5.55,5.55,5.55,0.4083,-0.3325,0.8482,-0.0565,0,0,58.0782,134.1611,-14.848,13.1565
F,31199.0985,3.3,22,1015,57.4863,11.3039,10.9546,4.2086,1.6847,3.27,3.4014,5.55,5.55,5.55,0.3894,-0.2986,0.8688,-0.0638,0,0,57.4863,133.5693,-14.7765,13.5258
F,31219.1196,3.3,22,1015,57.4863,11.1538,9.355,4.2701,2.2474,4.0294,3.6737,5.55,5.55,5.55,0.3653,-0.2571,0.8911,-0.0778,0,0,57.4863,133.5693,-14.7109,12.6241
F,31239.14,3.3,22,1015,56.7348,13.1513,8.8332,3.7379,3.1132,5.0507,3.2823,5.55,5.55,5.55,0.3339,-0.2118,0.9129,-0.0994,0,0,56.7348,132.8178,-14.6531,12.8677
F,31259.1574,3.3,22,1015,56.6513,10.6251,6.9117,4.5676,4.605,6.3138,2.0823,5.55,5.55,5.55,0.2919,-0.168,0.9314,-0.1363,0,0,56.6513,132.7343,-14.6084,11.1415
F,31279.1703,3.3,22,1015,56.473,7.8375,9.1241,6.1133,6.195,7.1681,0.6284,5.55,5.55,5.55,0.2377,-0.1301,0.9424,-0.1942,0,0,56.473,132.5559,-14.5759,11.6271
F,31299.1745,3.3,22,1015,56.4532,4.0387,10.4313,5.7958,7.9024,8.0342,-1.3684,5.55,5.55,5.55,0.1735,-0.1006,0.9413,-0.2694,0,0,56.4532,132.5361,-14.5509,11.0864
F,31319.1781,3.3,22,1015,55.7788,-10.5272,19.7259,7.8421,7.4673,8.6895,-6.173,5.55,5.55,5.55,0.0913,-0.0949,0.9243,-0.3563,0,0,55.7788,131.8618,-14.4694,17.7732
F,31339.1818,3.3,22,1015,55.6103,-40.0832,34.7032,10.2762,3.0023,7.8746,-13.3944,5.55,5.55,5.55,0.0328,0.0493,-0.1709,0.093,0,0,55.6103,131.6932,-14.1174,39.075
F,31359.1865,3.3,22,1015,54.4857,-69.9232,54.0794,-1.3271,-1.9936,6.2335,-19.1151,5.55,5.55,5.55,0.1527,0.2652,-0.8533,0.4181,0,0,54.4857,130.5686,-13.1799,62.4399
F,31379.1895,3.3,22,1015,54.2045,-83.1071,67.7202,-21.9908,-1.3975,6.5497,-13.4194,5.55,5.55,5.55,0.2792,0.3754,-0.7937,0.3864,0,0,54.2045,130.2875,-12.1269,71.0381
F,31399.1906,3.3,22,1015,52.3512,-87.2202,78.2716,-39.8984,2.0309,5.3557,-3.4012,5.55,5.55,5.55,0.3581,0.42,-0.7391,0.3857,0,0,52.3512,128.4342,-10.7136,69.7763
F,31419.1838,3.3,22,1015,51.5569,-79.4376,34.6412,-26.7074,5.4271,1.5103,7.1349,5.55,5.55,5.55,0.3615,0.4028,-0.7174,0.4378,0,0,51.5569,127.6399,-9.8295,65.7486
F,31439.1771,3.3,22,1015,50.8837,-55.7846,8.54,-21.7706,8.9704,-5.026,11.5383,5.55,5.55,5.55,0.2694,0.3671,-0.7265,0.5127,0,0,50.8837,126.9666,-8.771,38.4686
F,31459.1687,3.3,22,1015,50.5951,-14.5137,7.3815,-25.1917,10.1911,-2.6643,12.5788,5.55,5.55,5.55,0.1368,0.3203,-0.7248,0.5926,0,0,50.5951,126.6781,-8.6532,5.5146
F,31479.1595,3.3,22,1015,51.039,-18.7497,0.9677,-16.6147,10.9315,0.9233,9.0443,5.55,5.55,5.55,0.0314,0.2076,-0.5581,0.5328,0,0,51.039,127.122,-8.7576,4.8893
F,31499.1521,3.3,22,1015,51.335,-18.2419,2.1103,-10.4718,10.0638,0.9901,2.6345,5.55,5.55,5.55,0.0259,-0.2037,0.6281,-0.7499,0,0,51.335,127.4179,-8.8303,7.266
F,31519.143,3.3,22,1015,51.3366,-9.0019,3.5328,-5.9309,6.7651,-1.1544,-1.5813,5.55,5.55,5.55,0.0445,-0.1991,0.5634,-0.8004,0,0,51.3366,127.4195,-8.8868,6.8838
F,31539.1292,3.3,22,1015,51.3376,-8.7355,3.4011,-4.0611,4.7261,-3.2472,-3.6548,5.55,5.55,5.55,0.0455,-0.2297,0.5109,-0.8269,0,0,51.3376,127.4206,-8.942,7.0187
F,31559.1119,3.3,22,1015,51.0087,-3.8253,7.8738,-2.118,3.7303,-4.2766,-3.7976,5.55,5.55,5.55,0.0425,-0.2788,0.4643,-0.8393,0,0,51.0087,127.0916,-8.9859,8.9197
F,31579.1107,3.3,22,1015,50.6797,-7.066,13.4705,-4.3321,2.1672,-4.6543,-2.887,5.55,5.55,5.55,0.0431,-0.3304,0.4265,-0.8407,0,0,50.6797,126.7626,-8.9345,15.7224
F,31599.1297,3.3,22,1015,50.3798,-7.9647,9.709,-10.9187,-0.7199,-4.2917,-2.1401,5.55,5.55,5.55,0.0445,-0.3784,0.4092,-0.829,0,0,50.3798,126.4627,-8.7956,15.3347
F,31619.1487,3.3,22,1015,50.0799,-15.4124,9.211,-12.7997,-3.5493,-2.9871,-2.2218,5.55,5.55,5.55,0.033,-0.4183,0.4165,-0.8064,0,0,50.0799,126.1628,-8.6705,19.5824
F,31639.1698,3.3,22,1015,49.637,-29.234,7.8984,-13.8152,-6.1608,-1.4354,-2.5795,5.55,5.55,5.55,0.0106,-0.084,0.0802,-0.1634,0,0,49.637,125.72,-8.3758,27.1475
F,31659.1882,3.3,22,1015,48.9728,-6.5168,3.5912,-18.49,-7.8278,1.225,-2.9764,5.55,5.55,5.55,0.0506,0.4603,-0.4851,0.7414,0,0,48.9728,125.0557,-8.2122,7.7064
F,31679.1982,3.3,22,1015,48.9273,-13.3342,4.8864,-16.8922,-8.4287,4.4395,-2.6472,5.55,5.55,5.55,0.1231,0.4474,-0.5288,0.7101,0,0,48.9273,125.0103,-8.218,12.6048
F,31699.2022,3.3,22,1015,48.8591,-13.0909,5.5452,-12.1876,-8.4214,6.9202,-1.5068,5.55,5.55,5.55,0.2065,0.4048,-0.5684,0.6851,0,0,48.8591,124.9421,-8.1737,13.0471
F,31719.2089,3.3,22,1015,48.7854,-14.5811,6.4598,-8.3444,-8.3848,7.4737,0.0204,5.55,5.55,5.55,0.286,0.3386,-0.6038,0.6618,0,0,48.7854,124.8684,-8.0731,15.1841
F,31739.2126,3.3,22,1015,48.6134,-6.4305,4.8761,-4.5695,-8.2375,6.2657,1.075,5.55,5.55,5.55,0.3505,0.2629,-0.6374,0.6332,0,0,48.6134,124.6963,-8.0254,7.9421
F,31759.2192,3.3,22,1015,48.2274,5.4565,4.1802,1.6177,-8.0239,3.7139,1.3742,5.55,5.55,5.55,0.3942,0.1925,-0.6715,0.5966,0,0,48.2274,124.3103,-8.1614,-1.5321
F,31779.226,3.3,22,1015,47.3266,28.1709,-0.1959,5.1564,-7.0091,1.1332,0.9259,5.55,5.55,5.55,0.4159,0.1396,-0.7077,0.5535,0,0,47.3266,123.4095,-8.6053,-21.1194
F,31799.2262,3.3,22,1015,47.2737,17.4281,-5.1222,8.8289,-4.9489,-1.457,-0.312,5.55,5.55,5.55,0.4202,0.112,-0.7413,0.511,0,0,47.2737,123.3567,-9.2081,-14.7749
F,31819.2206,3.3,22,1015,47.0624,-2.5464,-7.3629,4.3411,-2.3747,-3.3105,-2.2787,5.55,5.55,5.55,0.4116,0.1185,-0.7685,0.4751,0,0,47.0624,123.1453,-9.5364,-1.1476
F,31839.2143,3.3,22,1015,47.0428,-14.8603,-5.7582,2.2613,0.3598,-4.1426,-4.0053,5.55,5.55,5.55,0.398,0.1567,-0.784,0.4495,0,0,47.0428,123.1257,-9.6356,9.286
F,31859.2069,3.3,22,1015,46.9646,-23.9476,-3.1597,2.7017,2.204,-4.5219,-4.856,5.55,5.55,5.55,0.3808,0.2166,-0.7866,0.4347,0,0,46.9646,123.0475,-9.5472,18.5451
F,31879.2003,3.3,22,1015,46.9672,-20.3302,-3.7785,2.255,3.6943,-4.2856,-4.988,5.55,5.55,5.55,0.3596,0.286,-0.7781,0.4278,0,0,46.9672,123.0502,-9.3775,15.6248
F,31899.1948,3.3,22,1015,46.991,-15.8068,-1.2488,-0.3375,5.7784,-2.4261,-3.7099,5.55,5.55,5.55,0.3367,0.3514,-0.756,0.4372,0,0,46.991,123.074,-9.3132,12.0219
F,31919.1817,3.3,22,1015,47.0338,-16.7389,-2.3046,2.843,7.4345,-0.3703,-2.5084,5.55,5.55,5.55,0.315,0.4014,-0.7187,0.4717,0,0,47.0338,123.1168,-9.2739,13.8904
F,31939.1655,3.3,22,1015,47.4191,-19.1758,-1.5814,2.857,9.085,1.7771,-1.5223,5.55,5.55,5.55,0.2946,0.4374,-0.6671,0.5254,0,0,47.4191,123.502,-9.1155,16.275
F,31959.1703,3.3,22,1015,47.4191,-1.9067,0.8688,2.1605,9.7289,3.8962,-0.837,5.55,5.55,5.55,0.2761,0.4553,-0.6007,0.5956,0,0,47.4191,123.502,-9.1515,2.4472
F,31979.1892,3.3,22,1015,46.5312,-3.8905,3.8319,7.7362,9.0663,5.3347,-0.9664,5.55,5.55,5.55,0.2639,0.4559,-0.5239,0.6686,0,0,46.5312,122.6142,-9.2999,5.3901
F,31999.2084,3.3,22,1015,46.5312,-13.4078,5.2879,14.4093,6.8353,5.8201,-1.4829,5.55,5.55,5.55,0.2643,0.4429,-0.4478,0.7299,0,0,46.5312,122.6142,-9.2865,12.1044
F,32019.2251,3.3,22,1015,45.8707,-17.8348,6.2813,18.8122,4.9345,4.8819,-1.3761,5.55,5.55,5.55,0.2727,0.4238,-0.3827,0.774,0,0,45.8707,121.9536,-9.2497,12.6313
F,32039.2404,3.3,22,1015,45.8707,-30.1868,4.6988,17.2223,3.438,3.0307,-1.0453,5.55,5.55,5.55,0.2794,0.408,-0.3341,0.8023,0,0,45.8707,121.9536,-9.1073,20.956
F,32059.251,3.3,22,1015,44.8148,-31.5636,3.8922,9.4454,2.5935,0.9507,-0.6152,5.55,5.55,5.55,0.2806,0.4031,-0.3011,0.8174,0,0,44.8148,120.8977,-8.8288,23.8529
F,32079.257,3.3,22,1015,44.6975,-25.1227,3.6753,7.1302,2.0392,-0.6416,-0.0087,5.55,5.55,5.55,0.2742,0.4096,-0.2805,0.8236,0,0,44.6975,120.7804,-8.5984,19.1677
F,32099.2622,3.3,22,1015,44.5572,-22.8295,3.8762,6.8107,1.5681,-1.83,0.6104,5.55,5.55,5.55,0.2608,0.424,-0.2703,0.8241,0,0,44.5572,120.6401,-8.4361,17.696
F,32119.2662,3.3,22,1015,44.5416,-23.9742,5.2188,8.2728,1.0613,-2.8273,0.9819,5.55,5.55,5.55,0.2419,0.4444,-0.2689,0.8195,0,0,44.5416,120.6245,-8.2668,19.0931
F,32139.2698,3.3,22,1015,44.364,-25.6384,6.2584,9.5731,0.3965,-3.3296,0.9194,5.55,5.55,5.55,0.2219,0.4691,-0.2747,0.8094,0,0,44.364,120.447,-8.0533,21.3505
F,32159.2729,3.3,22,1015,44.3196,-22.6833,6.8123,10.2309,-0.1079,-2.6091,0.0856,5.55,5.55,5.55,0.2081,0.4925,-0.283,0.7962,0,0,44.3196,120.4026,-7.8257,19.6245
F,32179.2679,3.3,22,1015,44.0131,-15.2644,7.8021,11.9448,-0.4339,-1.0247,-1.2899,5.55,5.55,5.55,0.2091,0.5082,-0.2862,0.7849,0,0,44.0131,120.0961,-7.7099,13.2154
F,32199.263,3.3,22,1015,43.9365,-13.8609,8.9736,14.5412,-0.3738,0.5296,-2.3293,5.55,5.55,5.55,0.2252,0.5143,-0.2805,0.7785,0,0,43.9365,120.0194,-7.6556,11.503
F,32219.2598,3.3,22,1015,43.0339,-12.2348,10.3112,16.5145,0.6731,1.6961,-2.4456,5.55,5.55,5.55,0.2473,0.5123,-0.2646,0.7786,0,0,43.0339,119.1168,-7.6578,9.0243
F,32239.2557,3.3,22,1015,42.647,-17.5099,8.7267,13.7881,1.9259,2.3795,-1.8416,5.55,5.55,5.55,0.2627,0.505,-0.2378,0.787,0,0,42.647,118.73,-7.632,13.3076
F,32259.2474,3.3,22,1015,42.5768,-18.2842,8.3927,11.1472,2.4479,2.4167,-1.2878,5.55,5.55,5.55,0.2691,0.495,-0.2054,0.8002,0,0,42.5768,118.6597,-7.5475,13.6247
F,32279.2402,3.3,22,1015,42.5466,-16.5816,8.115,9.4759,2.1881,1.8501,-0.7581,5.55,5.55,5.55,0.2699,0.4859,-0.1755,0.8126,0,0,42.5466,118.6296,-7.4939,11.6995
F,32299.2321,3.3,22,1015,42.3675,-16.4748,6.9651,6.9804,1.4635,1.1774,-0.3482,5.55,5.55,5.55,0.2678,0.4794,-0.1537,0.8214,0,0,42.3675,118.4504,-7.4546,11.977
F,32319.218,3.3,22,1015,42.248,-15.3584,6.0542,5.0858,0.6729,0.6552,-0.0755,5.55,5.55,5.55,0.2657,0.4751,-0.1416,0.8268,0,0,42.248,118.331,-7.414,11.4926
F,32339.2073,3.3,22,1015,42.443,-12.8369,5.1806,3.8985,-0.0541,0.1875,0.1098,5.55,5.55,5.55,0.2647,0.4724,-0.138,0.8293,0,0,42.443,118.526,-7.3977,9.6862
F,32359.2221,3.3,22,1015,42.5731,-8.2431,4.4414,2.8068,-0.7532,-0.2644,0.3039,5.55,5.55,5.55,0.2649,0.4714,-0.1425,0.8291,0,0,42.5731,118.656,-7.4354,6.1593
F,32379.2403,3.3,22,1015,42.5321,-4.4881,3.8453,1.9361,-1.4972,-0.7237,0.5437,5.55,5.55,5.55,0.2659,0.4719,-0.155,0.8262,0,0,42.5321,118.615,-7.5442,3.3367
F,32399.2576,3.3,22,1015,42.4911,-3.7357,3.7164,1.31,-2.3535,-1.134,0.7695,5.55,5.55,5.55,0.268,0.4734,-0.1764,0.8203,0,0,42.4911,118.5741,-7.6789,3.1131
F,32419.272,3.3,22,1015,42.5229,-4.1704,3.9508,0.7685,-3.3193,-1.4739,0.9079,5.55,5.55,5.55,0.272,0.4748,-0.207,0.8109,0,0,42.5229,118.6058,-7.805,3.9831
F,32439.2814,3.3,22,1015,42.5546,-6.7442,4.5228,0.7973,-4.2748,-1.7467,0.9105,5.55,5.55,5.55,0.2789,0.4752,-0.2465,0.7971,0,0,42.5546,118.6375,-7.8945,6.6848
F,32459.2873,3.3,22,1015,42.1413,-10.9659,5.1639,1.1088,-4.9828,-1.8829,0.6558,5.55,5.55,5.55,0.2897,0.4743,-0.2922,0.7781,0,0,42.1413,118.2242,-7.9132,10.9461
F,32479.2942,3.3,22,1015,41.5214,-15.9534,5.6299,2.3882,-5.3186,-1.5187,0.1399,5.55,5.55,5.55,0.3056,0.4711,-0.3393,0.7546,0,0,41.5214,117.6044,-7.8356,15.7233
F,32499.3024,3.3,22,1015,41.2424,-18.1175,5.4171,3.9193,-4.7635,-0.4565,-0.4651,5.55,5.55,5.55,0.3271,0.4633,-0.3796,0.7308,0,0,41.2424,117.3253,-7.6886,17.6839
F,32519.3089,3.3,22,1015,40.8238,-16.3218,4.969,5.2389,-3.7617,0.8228,-0.9643,5.55,5.55,5.55,0.3527,0.4503,-0.4065,0.7123,0,0,40.8238,116.9068,-7.5471,15.7649
F,32539.3121,3.3,22,1015,40.7224,-14.292,4.5029,5.5913,-2.6605,1.995,-1.4097,5.55,5.55,5.55,0.3811,0.4336,-0.4186,0.701,0,0,40.7224,116.8053,-7.4552,13.5674
F,32559.3131,3.3,22,1015,40.4856,-14.2568,4.3842,5.9809,-2.2495,2.7445,-1.6294,5.55,5.55,5.55,0.4122,0.4138,-0.4192,0.695,0,0,40.4856,116.5686,-7.3866,13.1091
F,32579.3055,3.3,22,1015,40.3501,-13.4787,4.5453,7.4127,-2.1829,3.0707,-1.6432,5.55,5.55,5.55,0.4447,0.3908,-0.4151,0.6907,0,0,40.3501,116.433,-7.333,11.5632
F,32599.2978,3.3,22,1015,40.0338,-11.4437,4.607,9.5304,-2.5811,2.6684,-1.5464,5.55,5.55,5.55,0.4767,0.3665,-0.4115,0.6848,0,0,40.0338,116.1167,-7.3316,8.4968
F,32619.2903,3.3,22,1015,40.0898,-12.6185,3.9905,10.5686,-3.4452,1.6654,-1.423,5.55,5.55,5.55,0.5064,0.3429,-0.4159,0.673,0,0,40.0898,116.1727,-7.3629,8.7127
F,32639.2835,3.3,22,1015,40.3139,-14.3088,2.5066,11.0418,-4.2813,0.5517,-1.4908,5.55,5.55,5.55,0.5334,0.3213,-0.4311,0.6529,0,0,40.3139,116.3968,-7.369,9.7321
F,32659.2737,3.3,22,1015,40.2325,-13.7157,1.1049,10.6012,-5.0125,-0.5767,-1.832,5.55,5.55,5.55,0.5583,0.3033,-0.4558,0.6232,0,0,40.2325,116.3154,-7.3761,9.3753
F,32679.2629,3.3,22,1015,39.907,-13.5868,0.891,7.8325,-5.7,-1.4344,-2.2117,5.55,5.55,5.55,0.5814,0.2885,-0.4881,0.5833,0,0,39.907,115.9899,-7.3717,10.6512
F,32699.2485,3.3,22,1015,39.8686,-12.1522,0.9206,5.316,-6.3732,-1.805,-2.3625,5.55,5.55,5.55,0.6029,0.2737,-0.5252,0.5342,0,0,39.8686,115.9516,-7.3541,10.5418
F,32719.2408,3.3,22,1015,39.5238,-9.8382,1.309,4.1371,-6.8985,-1.7977,-2.205,5.55,5.55,5.55,0.6222,0.2547,-0.5639,0.4791,0,0,39.5238,115.6068,-7.3523,9.0667
F,32739.2586,3.3,22,1015,39.4472,-5.8956,1.9223,3.5035,-7.3959,-1.7572,-1.9359,5.55,5.55,5.55,0.6385,0.2297,-0.6021,0.4201,0,0,39.4472,115.5301,-7.4017,5.7041
F,32759.2787,3.3,22,1015,38.7575,-3.3716,2.347,3.146,-8.0049,-1.8077,-1.811,5.55,5.55,5.55,0.6512,0.1985,-0.6394,0.3565,0,0,38.7575,114.8405,-7.5138,3.4956
F,32779.2999,3.3,22,1015,38.7575,-4.6503,1.8433,3.1115,-8.5214,-1.8509,-1.6659,5.55,5.55,5.55,0.6598,0.1615,-0.6749,0.2871,0,0,38.7575,114.8405,-7.63,4.8433
F,32799.3164,3.3,22,1015,38.5831,-6.4035,0.0615,3.0738,-8.4197,-1.7392,-1.158,5.55,5.55,5.55,0.663,0.1196,-0.7063,0.2162,0,0,38.5831,114.6661,-7.7073,6.5623
F,32819.3275,3.3,22,1015,38.5831,-7.3955,-2.4461,3.2767,-7.9719,-1.6002,-0.2794,5.55,5.55,5.55,0.6605,0.0736,-0.7315,0.1504,0,0,38.5831,114.6661,-7.76,7.5732
F,32839.3335,3.3,22,1015,38.4273,-7.5805,-4.7386,2.8883,-7.091,-1.6354,0.7693,5.55,5.55,5.55,0.6522,0.024,-0.7514,0.0952,0,0,38.4273,114.5102,-7.8039,7.7469
F,32859.338,3.3,22,1015,38.4273,-7.089,-6.2019,2.4631,-5.9893,-1.706,1.64,5.55,5.55,5.55,0.6387,-0.0265,-0.767,0.0535,0,0,38.4273,114.5102,-7.8452,7.1705
F,32879.3447,3.3,22,1015,38.9671,-5.5291,-6.4998,2.249,-4.953,-1.803,2.0763,5.55,5.55,5.55,0.6217,-0.0749,-0.7791,0.024,0,0,38.9671,115.05,-7.9202,5.5201
F,32899.35,3.3,22,1015,39.0271,-7.0833,-6.0139,2.411,-4.0243,-1.8154,2.3882,5.55,5.55,5.55,0.6028,-0.1195,-0.7888,0.0043,0,0,39.0271,115.11,-7.9938,6.9776
F,32919.3532,3.3,22,1015,38.4801,-8.4089,-6.3676,2.1997,-3.3793,-1.5237,2.797,5.55,5.55,5.55,0.5843,-0.162,-0.7951,-0.0069,0,0,38.4801,114.563,-8.0323,7.9452
F,32939.3534,3.3,22,1015,38.4193,-7.2685,-6.7903,1.3018,-3.2539,-0.9027,2.803,5.55,5.55,5.55,0.5687,-0.2035,-0.7967,-0.0144,0,0,38.4193,114.5023,-8.0905,6.2654
F,32959.3513,3.3,22,1015,39.0154,-8.0231,-6.5569,1.542,-3.5197,-0.1609,2.3768,5.55,5.55,5.55,0.5575,-0.2435,-0.7932,-0.0253,0,0,39.0154,115.0984,-8.1575,6.8566
F,32979.3469,3.3,22,1015,39.1645,-8.5092,-5.8823,2.2249,-3.8194,0.3878,1.7626,5.55,5.55,5.55,0.5496,-0.2801,-0.7858,-0.0433,0,0,39.1645,115.2474,-8.2056,7.5552
F,32999.342,3.3,22,1015,38.9298,-7.9052,-5.0943,2.7998,-3.8959,0.7196,1.2456,5.55,5.55,5.55,0.5433,-0.3126,-0.7762,-0.0671,0,0,38.9298,115.0128,-8.2536,7.3476
F,33019.3358,3.3,22,1015,38.8712,-7.9347,-6.0079,2.4361,-3.8418,1.1002,0.9425,5.55,5.55,5.55,0.5383,-0.3411,-0.7648,-0.0941,0,0,38.8712,114.9541,-8.3025,7.1464
F,33039.3284,3.3,22,1015,38.479,-6.4094,-6.2691,1.7515,-3.8152,1.6406,0.7907,5.55,5.55,5.55,0.5361,-0.3667,-0.7502,-0.1233,0,0,38.479,114.562,-8.3742,5.5448
F,33059.3223,3.3,22,1015,38.311,-7.3094,-6.0012,2.1263,-3.8474,2.0265,0.5118,5.55,5.55,5.55,0.5363,-0.3895,-0.7325,-0.155,0,0,38.311,114.3939,-8.4518,6.6528
F,33079.3095,3.3,22,1015,37.8615,-10.2788,-5.2883,3.5868,-3.9426,2.1322,0.2202,5.55,5.55,5.55,0.5365,-0.4094,-0.713,-0.1898,0,0,37.8615,113.9445,-8.4796,10.108
F,33099.2924,3.3,22,1015,37.6689,-12.066,-3.8683,4.3504,-4.0244,1.9446,0.0428,5.55,5.55,5.55,0.5346,-0.4273,-0.6932,-0.2257,0,0,37.6689,113.7519,-8.4432,12.2858
F,33119.3,3.3,22,1015,37.1743,-12.335,-3.045,3.4199,-4.0268,1.6266,-0.1473,5.55,5.55,5.55,0.5291,-0.4442,-0.6741,-0.2613,0,0,37.1743,113.2572,-8.39,12.4771
F,33139.3174,3.3,22,1015,36.8445,-10.5598,-2.6903,2.0825,-3.9684,1.3402,-0.3268,5.55,5.55,5.55,0.5201,-0.4594,-0.6563,-0.2959,0,0,36.8445,112.9275,-8.3537,10.5636
F,33159.3389,3.3,22,1015,36.6083,-9.5779,-1.7363,1.7775,-3.8438,1.0957,-0.4065,5.55,5.55,5.55,0.5086,-0.4734,-0.6395,-0.3288,0,0,36.6083,112.6912,-8.3532,9.6584
F,33179.3564,3.3,22,1015,36.4508,-11.0585,-1.4162,1.2608,-3.6656,0.8636,-0.482,5.55,5.55,5.55,0.4953,-0.4861,-0.6238,-0.3595,0,0,36.4508,112.5337,-8.3403,11.0824
F,33199.3657,3.3,22,1015,36.6529,-11.0331,-0.9767,0.2727,-3.4095,0.5929,-0.51,5.55,5.55,5.55,0.4804,-0.4976,-0.6095,-0.3874,0,0,36.6529,112.7359,-8.3131,10.9356
F,33219.3729,3.3,22,1015,36.8551,-10.7014,-0.1863,-0.1759,-3.0519,0.3366,-0.3593,5.55,5.55,5.55,0.4651,-0.5083,-0.5966,-0.4114,0,0,36.8551,112.938,-8.2968,10.5534
F,33239.3817,3.3,22,1015,36.7586,-11.7076,0.9726,-0.4225,-2.591,0.1173,0.0736,5.55,5.55,5.55,0.4512,-0.5194,-0.5845,-0.43,0,0,36.7586,112.8416,-8.2735,11.4847
F,33259.3884,3.3,22,1015,36.6622,-12.0806,2.3112,0.1573,-2.0593,-0.0345,0.6462,5.55,5.55,5.55,0.4408,-0.5316,-0.5723,-0.4421,0,0,36.6622,112.7451,-8.232,11.9018
F,33279.3969,3.3,22,1015,36.2447,-13.68,2.8407,1.3422,-1.4922,-0.1459,1.198,5.55,5.55,5.55,0.4349,-0.5451,-0.5598,-0.4476,0,0,36.2447,112.3276,-8.1778,13.6798
F,33299.4049,3.3,22,1015,35.6185,-17.8553,2.6761,2.5116,-0.9989,-0.234,1.5132,5.55,5.55,5.55,0.4332,-0.559,-0.5474,-0.4474,0,0,35.6185,111.7014,-8.0506,18.0484
F,33319.4136,3.3,22,1015,35.6576,-17.5676,2.8635,3.3073,-0.551,-0.2287,1.5355,5.55,5.55,5.55,0.4344,-0.5718,-0.5363,-0.4435,0,0,35.6576,111.7405,-7.8775,17.9559
F,33339.415,3.3,22,1015,35.7162,-17.6046,2.3582,4.3488,-0.1493,-0.0297,1.2792,5.55,5.55,5.55,0.438,-0.5815,-0.5271,-0.4383,0,0,35.7162,111.7992,-7.7203,18.1771
F,33359.4127,3.3,22,1015,35.7194,-18.1856,1.7074,5.432,0.1689,0.1519,0.7194,5.55,5.55,5.55,0.4429,-0.5865,-0.521,-0.4342,0,0,35.7194,111.8024,-7.5367,18.8817
F,33379.4059,3.3,22,1015,35.7268,-20.2406,1.8226,5.705,0.4909,0.2985,0.1227,5.55,5.55,5.55,0.4477,-0.5862,-0.519,-0.4319,0,0,35.7268,111.8097,-7.3431,20.9449
F,33399.4023,3.3,22,1015,35.5492,-15.6064,2.7805,5.5497,0.806,0.5213,-0.3529,5.55,5.55,5.55,0.453,-0.5809,-0.5207,-0.4315,0,0,35.5492,111.6322,-7.1465,16.4109
F,33419.3957,3.3,22,1015,35.1349,-10.9892,3.0959,5.1506,1.1526,0.7503,-0.5716,5.55,5.55,5.55,0.46,-0.5711,-0.5248,-0.4322,0,0,35.1349,111.2179,-7.0839,11.7639
F,33439.389,3.3,22,1015,35.0044,-11.8545,2.8061,5.1302,1.451,0.9744,-0.7129,5.55,5.55,5.55,0.4691,-0.5579,-0.53,-0.4332,0,0,35.0044,111.0873,-7.0313,12.5005
F,33459.3741,3.3,22,1015,34.4823,-11.87,2.9325,5.8232,1.7105,1.0982,-0.8585,5.55,5.55,5.55,0.48,-0.5417,-0.5363,-0.4342,0,0,34.4823,110.5652,-6.9847,12.4626
F,33479.3561,3.3,22,1015,34.3153,-12.819,2.3562,6.096,1.914,1.0523,-0.9804,5.55,5.55,5.55,0.4915,-0.5231,-0.5438,-0.4348,0,0,34.3153,110.3982,-6.9156,13.2456
F,33499.3391,3.3,22,1015,33.6473,-8.332,2.2555,6.2334,2.1013,0.8102,-0.9935,5.55,5.55,5.55,0.5027,-0.5035,-0.5529,-0.4336,0,0,33.6473,109.7302,-6.8907,8.6214
F,33519.3254,3.3,22,1015,33.6417,-5.2725,1.9375,6.0627,2.2467,0.3819,-0.8864,5.55,5.55,5.55,0.5127,-0.4846,-0.5639,-0.4292,0,0,33.6417,109.7247,-6.9583,5.4475
F,33539.3385,3.3,22,1015,33.5918,-6.5532,1.1529,6.0204,2.3473,-0.0913,-0.7879,5.55,5.55,5.55,0.521,-0.4673,-0.5769,-0.4211,0,0,33.5918,109.6748,-7.0345,6.6878
F,33559.3592,3.3,22,1015,33.5387,-5.1228,0.3682,5.5857,2.4173,-0.5539,-0.6962,5.55,5.55,5.55,0.5269,-0.4518,-0.592,-0.4096,0,0,33.5387,109.6216,-7.1078,5.288
F,33579.3794,3.3,22,1015,33.0607,-1.6745,-0.1638,4.9757,2.4807,-0.9939,-0.6063,5.55,5.55,5.55,0.5305,-0.4381,-0.6088,-0.3949,0,0,33.0607,109.1437,-7.2287,1.9189
F,33599.3904,3.3,22,1015,33.0607,0.5049,-0.6631,4.6947,2.5489,-1.4492,-0.5388,5.55,5.55,5.55,0.5316,-0.4259,-0.6275,-0.3771,0,0,33.0607,109.1437,-7.4175,-0.122
